title,price,rating,brand,ram,storage,color,processor
"HP 15 (2025), Intel Core i3 13th Gen 1315U - (32 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg/MS Office 2021",69900.0,,HP,16,512.0,Grey,Intel
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"HP Business 250R G10 (2025) Thin & Light Laptop with Intel Core 3 14th Gen 100U, 16GB RAM, 512GB SSD, 15.6″ IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024, Turbo Silver (1.5 kg)",62050.0,,HP,16,512.0,Silver,Intel
HP OmniBook OLED ● Intel Core Ultra 5 322● 46 Tops● 16GB DDR5 (Upgradeable)● 512GB SSD● 2K●14''/35.6cm● 300nits● Win11● Office24● Silver● 1.4kg● hs0052TU● Lighter mini GaN Charger● AI Laptop,110990.0,,HP,16,512.0,Silver,Intel
Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11/Ms-Office/Silver (Grey) / 1 Year Onsite Warranty,48999.0,,Lenovo,8,512.0,Silver,
"HP Professional 15 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MSO 2024",61440.0,,HP,16,512.0,Silver,Intel
"HP 255R G10 Notebook (AMD Athlon Silver 7120U /8GB/512GB/DOS) 15.6-inch(39.6cm), Anti-Glare, HD Laptop, Radeon Graphics, Silver,1.52kg",43490.0,,HP,8,512.0,Silver,AMD
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC",136990.0,,ASUS,16,512.0,Gray,Apple M365
"𝗗𝗲𝗹𝗹Laptop Model 5440 | 𝗜𝗡𝗧𝗘𝗟i5 4th Gen Processor |8GB DDR3 RAM |256GB SSD |14"" FHD Display | Win10 | A+ Condition Laptop (Refab)",26000.0,,Unknown,8,256.0,Black,
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",172490.0,,Apple,16,1024.0,Blue,Apple M5
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"HP Professional 15 (2026), Intel (i7 14th Gen) Core 7 150U - (32 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Pro) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MSO 2024",93990.0,,HP,16,512.0,Silver,Intel
NEW Microsoft Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - Graphite - ZXX-00059,170999.0,,NEW,16,1024.0,Black,Snapdragon
"MSI Katana 15, Intel 14th Gen. i7-14650HX, 40CM QHD 165Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5060, GDDR7 8GB/Black/2.4Kg) B14WFK-262IN",159990.0,,MSI,16,512.0,Black,Intel
"HP Professional 14 (2026) – Intel Core 5 120U (14th Gen), 16GB RAM, 512GB SSD, Windows 11 Pro, MSO 2024, Copilot Key, Fingerprint Reader, Intel Iris Xe Graphics, 14″ FHD Display, 1.53Kg – Turbo Silver",68480.0,,HP,16,512.0,Silver,Intel
"Lenovo Thinkpad P16s Intel Core Ultra 7 155H 16""(40.64 cm) WUXGA IPS 300Nits, AI Ready Thin and Light Workstation (32GB/1TB SSD/Win11 Pro/Backlit/NVIDIA RTX 4GB/Black/3Y Premier/1.82Kg), 21KSS0AK00",245000.0,,Lenovo,32,1024.0,Black,Intel
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black",513990.0,,Apple,36,2048.0,Black,Apple M5
"Lenovo V15 G4 Laptop, AMD Athlon Silver 7120U, 8GB LPDDR5 RAM, 512GB PCIe SSD, 15.6"" FHD Display, Radeon 610M Graphics, Windows 11, MS Office 2021 Lifetime, Silver, 1.65 kg",45999.0,,Lenovo,8,512.0,Silver,AMD
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Sky Blue,Apple M5
𝗗𝗲𝗹𝗹Laptop Model E7270 Laptop | InteI Core i5 6th Gen | 8GB RAM | 256GB SSD | 14” FHD Display | Win 10 | Business Laptop | Seller Warranty | A+ Condition (Refab),26000.0,,Unknown,8,256.0,Black,
"Acer TravelLite TL04-41M 14.0"" FHD Thin and Light Laptop (AMD Ryzen 3 5400U / 16GB RAM / 512GB SSD/Windows 11 Home + MS Office Home & Student 2021 / Wi-Fi 6 / HD Webcam) Sleek Metal Body",49999.0,,Acer,16,512.0,Black,AMD
"Samsung Galaxy Book 4 15.6"" Full HD | Intel Core i5 1335U | 16GB RAM | 512GB SSD | Silver",69990.0,,Samsung,16,512.0,Silver,Intel
"Certified Model T14 Gen1 10th Gen Core i5 Thin & Light Laptop (16 GB DDR4 RAM|256 GB SSD|14"" FHD Touchscreen|Windows 11 Pro|MS Office|UHD Graphics (Pre- Owned)",31999.0,,Certified,4,256.0,Black,
"Acer ALG, 13th Gen Intel Core i5-13420H, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53,Gaming Laptop",87900.0,,Acer,6,512.0,Gray,Intel
"DELL 14 (2025) Intel Core i3 10th Gen 1305U - (4 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty",54335.0,,DELL,16,512.0,Blue,Intel
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83K100C6IN",72240.0,,Lenovo,16,512.0,Grey,
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,,Apple,8,256.0,Silver,Apple A18
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black",513990.0,,Apple,36,2048.0,Black,Apple M5
"DELL 14 (2025) Intel Core i3 10th Gen 1305U - (4 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty",54335.0,,DELL,16,512.0,Blue,Intel
"HP Victus, Intel Core 7 240H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2409TX, RGB Backlit, Gaming Laptop",148000.0,,HP,8,1024.0,Silver,Apple M365
"Lenovo IdeaPad 5 2-in-1 Intel Core Ultra 5 225H (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA IPS/Windows 11/MS) 365 Basic+Office 2024/Lenovo Digital Pen 2/1Yr ADP/Grey/1.6Kg, 83KR0076IN Convertible Laptop",94990.0,,Lenovo,16,512.0,Grey,Intel
"Acer Aspire Lite (2026) AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) AL15-41 Thin and Light Laptop (15.6 Inch FHD IPS, Steel Grey, 1.5 Kg/MS Office 2024",44680.0,,Acer,16,512.0,Grey,AMD
"Acer TravelLite Thin Laptop AMD Ryzen 5 7430U |16GB RAM, 512GB SSD | 14"" Full HD Anti-Glare Display |Privacy Shutter| Windows 11 & MS-Office 2021 | Metal Body | 1.34Kg | Black | 30 Months Warranty",53900.0,,Acer,16,512.0,Black,AMD
"ASUS Vivobook Go 15 (2026),AMD Ryzen 5 40, AMD Radeon iGPU, 16GB RAM, 512GB SSD, FHD, 15.6""(39.6 cm),Windows 11,M365 Basic(1 Year)* Office 2024,Mixed Black,1.63 Kg,E1504FA-BQ2116WS,Thin & Light Laptop",60700.0,,ASUS,16,512.0,Black,Apple M365
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"HP Professional 14 (2026), Intel (i5 14th Gen) Core 5 120U - (16 GB/512 GB SSD/Intel Iris Xe Graphic/Windows 11 Home) Business Laptop/14.0"" FHD/Backlit + FingerPrint/Silver/Copilot Key/1.4kg/MS Office",68290.0,,HP,16,512.0,Silver,Intel
"ASUS Zenbook S14 (2026),Smartchoice,Intel Core Ultra 5 226V,Intel Arc iGPU,16GB/512GB,3K OLED,Touchscreen,14""(35.5 cm),Windows 11,M365 Basic(1Y),Office 2024,Gray,1.2 Kg,UX5406SA-PZ658WS,Copilot+ PC",136990.0,,ASUS,16,512.0,Gray,Apple M365
"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",69299.0,,Samsung,16,512.0,Gray,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024",58990.0,,HP,5,512.0,Silver,AMD
"Acer Aspire 5, Intel Core Ultra 5 125H Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, Pure Silver, 1.2 kg, A514-54H, Backlit KB, Premium Laptop",74990.0,,Acer,16,512.0,Silver,Apple M365
"HP 15 (2025), AMD Ryzen 3 7335U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon Graphics/Windows 11 pro) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MSO 2024 / Copilot Key AI PC",47999.0,,HP,5,512.0,Silver,AMD
"ASUS Vivobook 15 (2025), 13th Gen,Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 15.6"", 39.6 cm, Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver,1.7 Kg, X1504VA-D5321WS, Thin & Light Laptop",55990.0,,ASUS,8,512.0,Silver,Apple M365
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Midnight,Apple M5
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"ASUS Vivobook 15 (2025), 13th Gen,Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 15.6"", 39.6 cm, Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver,1.7 Kg, X1504VA-D5321WS, Thin & Light Laptop",55990.0,,ASUS,8,512.0,Silver,Apple M365
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.4kg, FHD Camera w/Privacy Shutter,ep0340TU",164990.0,,HP,16,512.0,Silver,Apple M365
"Alienware 16 Aurora, Intel Core 7 14th Gen-240H, NVIDIA RTX 5060-8GB, 16GB DDR5, 1TB SSD, WQXGA, 16""/40.64cm, 120Hz, Windows11, MSO-24, Interstellar Indigo, 2.57Kg, Cryo Chamber Cooling, Gaming Laptop",156555.0,,Alienware,8,1024.0,Indigo,Intel
"Lenovo LOQ Intel Core i7-14700HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVIDIA GeForce RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BEIN",175000.0,,Lenovo,16,1024.0,Grey,Intel
"HP Professional 15 (2026), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 kg/MS Office 2024",57990.0,,HP,16,512.0,Silver,Intel
"Lenovo Legion 5 2025 AMD Ryzen 7 260 | NVIDIA RTX 5060 8GB (16GB RAM/1TB SSD/WUXGA IPS/165Hz/15(39.6cm)/Windows 11/Office 2024+AI Now/Black/2.5Kg), 83M00074IN AI Powered Gaming Laptop",185490.0,,Lenovo,8,1024.0,Black,AMD
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 Inch (39.6cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office Home 2024/3months Game Pass/Arctic Grey/1.62Kg), 83ER00MCIN",70849.0,,Lenovo,16,512.0,Grey,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Midnight,Apple M5
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Cosmic Blue/1.6Kg), 83K1010GIN",74990.0,,Lenovo,16,512.0,Blue,Intel
HP OmniBook OLED ● Intel Core Ultra 5 322● 46 Tops● 16GB DDR5 (Upgradeable)● 512GB SSD● 2K●14''/35.6cm● 300nits● Win11● Office24● Silver● 1.4kg● hs0052TU● Lighter mini GaN Charger● AI Laptop,110990.0,,HP,16,512.0,Silver,Intel
"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB RAM/1TB SSD/AI PC/2Wx4 Speakers/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.39Kg), 83CV00D3IN",141500.0,,Lenovo,32,1024.0,Grey,Intel
"Acer Aspire Lite, AMD Ryzen 5-5625U, Office 2024 + M365 Basic, 16GB, 512GB, FHD 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 KG, AL15-41, Premium Thin and Light Laptop",59990.0,,Acer,16,512.0,Gray,Apple M365
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, /Core Black/2.8Kg), C1VGKG-031IN",174990.0,,MSI,16,512.0,Black,Intel
"HP Professional 14 (2025), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2021",56990.0,,HP,16,512.0,Silver,Intel
"Lenovo Legion 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 350Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100%sRGB/Alexa/3 Month Game Pass/Grey/2.3Kg), 83DG009DIN",219990.0,,Lenovo,16,1024.0,Grey,Intel
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,,Apple,8,256.0,Silver,Apple A18
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Lenovo Legion 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 350Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100%sRGB/Alexa/3 Month Game Pass/Grey/2.3Kg), 83DG009DIN",219990.0,,Lenovo,16,1024.0,Grey,Intel
"Lenovo IdeaPad Slim 5 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/1Yr ADP Free/Grey/1.4Kg), 83S5005KIN",136990.0,,Lenovo,16,512.0,Grey,Intel
"HP 15, AMD Ryzen 7 7730U (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,FHD Camera w/Privacy Shutter, Backlit KB-Laptop, fc0761AU",69990.0,,HP,16,512.0,Silver,Apple M365
"ASUS TUF A15 (2026),Smartchoice,AMD Ryzen 7 8845HS,RTX 3050-4GB,16GB RAM (Upgradeable),512GB SSD,FHD,15.6""(39.6 cm),144Hz,Win 11,M365 Basic(1Y),Office 24,Black,2.3 Kg,FA506NCG-HN192WS,Gaming Laptop",119990.0,,ASUS,4,512.0,Black,Apple M365
"Lenovo LOQ, Intel Core i7 14th Gen 14700HX, NVIDIA RTX 5060 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U5IN, 572 AI Tops, 3 Mon. Game Pass Gaming Laptop",158990.0,,Lenovo,8,1024.0,Grey,Intel
"Dell G Series, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 3050-6GB, 16GB, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MSO'24, Dark Shadow Gray, 2.65KG, [G15-5530], Backlit Keyboard, Gaming Laptop",105540.0,,Dell,6,512.0,Gray,Intel
"HP 15 Smartchoice, Intel Core Ultra 5 125H, 12 Tops (16GB DDR5, 512GB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver, 1.65kg, fd1254TU, FHD Camera w/Shutter, AI Powered Laptop",108762.8769574944,,HP,16,512.0,Silver,Apple M365
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"HP ProBook 445 G9 Business Laptop, 14"" FHD Non-Touch Display, AMD Ryzen 5 5625U Processor, 16GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Wi-Fi 6, RJ-45, HDMI, Windows 11 Pro, Silver",78000.0,,HP,16,1024.0,Silver,AMD
"Lenovo LOQ 2025 Intel Core i7-13650HX | NVIDIA RTX 5050 8GB (16GB RAM/1TB SSD/144Hz Refresh Rate/440 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon.Game Pass/Grey/2.4Kg), 83JE010SIN",176990.0,,Lenovo,8,1024.0,Grey,Intel
"DELL 14 (2026) Intel Core 3 14th Gen 100U - (16 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021",63410.0,,DELL,5,512.0,Blue,Intel
"HP 15 (2026), AMD Ryzen 5 Hexa Core 7535U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/Copilot Key/1.5kg/MSO 2024",65769.0,,HP,5,512.0,Silver,AMD
"ASUS Vivobook Go 14 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,8GB RAM,512GB SSD,FHD, 14""(35.5 cm),Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver, 1.38 Kg, E1404FA-EB1225WS,Thin & Light Laptop",54990.0,,ASUS,8,512.0,Silver,Apple M365
"HP Professional 15 (2026), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",85000.0,,HP,16,512.0,Silver,Intel
"Microsoft Surface Laptop 13"" - Windows 11 Home - Copilot+ PC - PixelSense Touchscreen Display - Snapdragon X Plus (8 Core) - 16GB RAM - 256GB SSD - Platinum. with Microsoft 365 for 6 Months*",134990.0,,Microsoft,16,256.0,Black,Snapdragon
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Midnight,Apple M5
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Lenovo IdeaPad Slim 3, 13th Gen Intel Core i5-13420H, 16GB RAM, 512GB SSD, WUXGA IPS, 14""/36.8cm, Windows 11, Office Home 2024, Grey, 1.4Kg, Backlit Keyboard, 1Yr ADP Free, 83K00034IN, Laptop",78100.0,,Lenovo,16,512.0,Grey,Intel
"HP ProBook 445 G9 Business Laptop, 14"" FHD Non-Touch Display, AMD Ryzen 5 5625U Processor, 16GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Wi-Fi 6, RJ-45, HDMI, Windows 11 Pro, Silver",78000.0,,HP,16,1024.0,Silver,AMD
"acer Aspire 3, AMD Ryzen R5 7430U Processor, 16GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Pure Silver, 1.79 kg, A325-42, Thin and Light Laptop",59990.0,,Acer,16,512.0,Silver,Apple A325
"HP 14, Intel Core 5-120U (16GB DDR4, 512GB SSD), FHD, Micro -Edge, Anti-Glare, 14''/35.6cm, Win11, M365* Office24, Silver, 1.41kg, ep0385tu, FHD Camera, Iris Xe Graphics, Backlit Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"HP 15 Laptop | AMD Ryzen 7 5825U |16GB DDR4 RAM | 512GB SSD |15.6"" (39.6 cm) FHD Display |AMD Radeon Graphics| Backlit KB | FHD Camera| Win 11| MS Office 2024 + M365*(1-Yr) | Silver |1.59kg |fc0533AU",72900.0,,HP,16,512.0,Silver,Apple M365
"ASUS Vivobook 16 (2026),Intel Core Ultra 5 225H,Intel iGPU,16GB RAM,512GB SSD,FHD+,16""(40 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.88 kg,X1607CA-MB350WS,Thin & Light Laptop",79990.0,,ASUS,16,512.0,Silver,Apple M365
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),FingerPrint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 2024,Quiet Blue,1.7 Kg,X1504VAP-IN012WS,Thin & Light Laptop",58990.0,,ASUS,8,512.0,Blue,Apple M365
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
